Designator,Mid X,Mid Y,Rotation,Layer
D1,87.5,-106.75,90.0,top
R2,104.14,-105.283,270.0,top
R5,91.694,-105.283,90.0,top
R6,96.0,-105.25,90.0,top
SW1,88.75,-68.75,180.0,top
SW2,99.0,-68.75,180.0,top
SW3,100.225,-120.775,0.0,top
U1,97.25,-86.5,90.0,bottom
U2,126.25,-93.75,270.0,top
U3,93.75,-86.5,90.0,top
